" Población Total por Edades y Sexo"

"SEXO",,"VARON","MUJER","TOTAL",
,,POBLACION,POBLACION,POBLACION
FECHA,EDAD,Sum,Sum,Sum
,"  44",       19162,       18157,       37319
,"  45",       18788,       18427,       37215
,"  46",       19483,       18745,       38228
,"  47",       19122,       18783,       37905
,"  48",       19562,       19190,       38752
,"  49",       19274,       19026,       38300
,"  50",       19710,       19321,       39031
,"  51",       19950,       20018,       39968
,"  52",       19837,       18942,       38779
,"  53",       19336,       19068,       38404
,"  54",       19451,       18585,       38036
,"  55",       19449,       18981,       38430
,"  56",       19239,       18404,       37643
,"  57",       18623,       17896,       36519
,"  58",       18256,       17808,       36064
,"  59",       17636,       16787,       34423
,"  60",       16734,       15779,       32513
,"  61",       15819,       15013,       30832
,"  62",       15682,       14958,       30640
,"  63",       15412,       14662,       30074
,"  64",       14332,       13832,       28164
,"  65",       14394,       14237,       28631
,"  66",       14287,       14653,       28940
,"  67",       15001,       14906,       29907
,"  68",       13162,       13506,       26668
,"  69",       12524,       13256,       25780
,"  70",       13097,       14361,       27458
,"  71",       12670,       13461,       26131
,"  72",       12522,       13668,       26190
,"  73",       10855,       12190,       23045
,"  74",       10166,       11630,       21796
,"  75",       11023,       13040,       24063
,"  76",        7869,        9623,       17492
,"  77",        8219,       10136,       18355
,"  78",        9071,       11521,       20592
,"  79",       10639,       14158,       24797
,"  80",        9770,       13077,       22847
,"  81",        9482,       13032,       22514
,"  82",        9046,       12807,       21853
,"  83",        8746,       12713,       21459
,"  84",        8044,       11766,       19810
,"  85",        7250,       11400,       18650
,"  86",        6110,       10204,       16314
,"  87",        5676,        9724,       15400
,"  88",        4722,        8389,       13111
,"  89",        4090,        7627,       11717
,"  90",        3350,        6437,        9787
,"  91",        2728,        5654,        8382
,"  92",        2222,        4879,        7101
,"  93",        1734,        3924,        5658
,"  94",        1252,        3014,        4266
,"  95",         806,        2232,        3038
,"  96",         483,        1411,        1894
,"  97",         317,        1108,        1425
,"  98",         221,         792,        1013
,"  99",         157,         554,         711
," 100",         100,         395,         495
," 101",          65,         287,         352
," 102",          50,         194,         244
," 103",          32,         112,         144
," 104",          26,          73,          99
," 105",          21,          60,          81
," 106",           6,          33,          39
," 107",           7,          19,          26
," 108",           5,          19,          24
," 109",           1,           4,           5
," 110",           5,           7,          12
," 111",           3,           1,           4
," 112",           2,           3,           5
," 113",           1,           2,           3

"2017","   0",        8105,        7606,       15711
,"   1",        8811,        8423,       17234
,"   2",        9285,        8400,       17685
,"   3",        9183,        8570,       17753
,"   4",        9776,        9163,       18939
,"   5",       10103,        9547,       19650
,"   6",       10413,        9818,       20231
,"   7",       10427,        9875,       20302
,"   8",       10967,       10422,       21389
,"   9",       10654,        9950,       20604
,"  10",       10547,       10009,       20556
,"  11",       10564,       10081,       20645
,"  12",       10536,       10005,       20541
,"  13",       10243,       10225,       20468
,"  14",       10364,        9699,       20063
,"  15",       10193,        9745,       19938
,"  16",       10470,        9740,       20210
,"  17",       10042,        9734,       19776
,"  18",        9987,        9381,       19368
,"  19",       10468,        9953,       20421
,"  20",       10356,        9893,       20249
,"  21",       10394,       10032,       20426
,"  22",       10750,       10014,       20764
,"  23",       11124,       10644,       21768
,"  24",       11481,       10814,       22295
,"  25",       11622,       10625,       22247
,"  26",       11619,       11059,       22678
,"  27",       11864,       11331,       23195
,"  28",       12172,       11239,       23411
,"  29",       12299,       11787,       24086
,"  30",       12850,       12243,       25093
,"  31",       13509,       12618,       26127
,"  32",       13969,       13160,       27129
,"  33",       14128,       13738,       27866
,"  34",       14916,       14396,       29312
,"  35",       15782,       14929,       30711
,"  36",       16707,       15874,       32581
,"  37",       17242,       16558,       33800
,"  38",       18190,       17425,       35615
,"  39",       18315,       17549,       35864
,"  40",       18990,       18395,       37385
,"  41",       18609,       17888,       36497
,"  42",       18732,       18210,       36942
,"  43",       18540,       17888,       36428
,"  44",       18645,       18099,       36744
,"  45",       19035,       18125,       37160
,"  46",       18672,       18349,       37021
,"  47",       19355,       18629,       37984
,"  48",       18978,       18730,       37708
,"  49",       19412,       19124,       38536
,"  50",       19137,       18962,       38099
,"  51",       19582,       19204,       38786
,"  52",       19780,       19897,       39677
,"  53",       19737,       18903,       38640
,"  54",       19173,       19016,       38189
,"  55",       19291,       18542,       37833
,"  56",       19288,       18881,       38169
,"  57",       19143,       18339,       37482
,"  58",       18499,       17826,       36325
,"  59",       18105,       17760,       35865
,"  60",       17470,       16720,       34190
,"  61",       16596,       15721,       32317
,"  62",       15647,       14953,       30600
,"  63",       15526,       14879,       30405
,"  64",       15252,       14592,       29844
,"  65",       14170,       13765,       27935
,"  66",       14233,       14186,       28419
,"  67",       14101,       14588,       28689
,"  68",       14800,       14791,       29591
,"  69",       12967,       13405,       26372
,"  70",       12328,       13150,       25478
,"  71",       12866,       14214,       27080
,"  72",       12440,       13356,       25796
,"  73",       12235,       13504,       25739
,"  74",       10632,       12062,       22694
,"  75",        9882,       11510,       21392
,"  76",       10692,       12854,       23546
,"  77",        7622,        9453,       17075
,"  78",        7917,        9990,       17907
,"  79",        8702,       11296,       19998
,"  80",       10174,       13841,       24015
,"  81",        9287,       12779,       22066
,"  82",        8943,       12606,       21549
,"  83",        8505,       12305,       20810
,"  84",        8178,       12157,       20335
,"  85",        7423,       11140,       18563
,"  86",        6619,       10725,       17344
,"  87",        5485,        9549,       15034
,"  88",        5054,        8986,       14040
,"  89",        4066,        7651,       11717
,"  90",        3489,        6839,       10328
,"  91",        2795,        5701,        8496
,"  92",        2264,        4905,        7169
,"  93",        1801,        4144,        5945
,"  94",        1365,        3275,        4640
,"  95",         936,        2431,        3367
,"  96",         608,        1741,        2349
,"  97",         360,        1098,        1458
,"  98",         225,         830,        1055
,"  99",         140,         572,         712
," 100",         103,         400,         503
," 101",          66,         284,         350
," 102",          41,         209,         250
," 103",          36,         130,         166
," 104",          23,          64,          87
," 105",          18,          51,          69
," 106",          18,          48,          66
," 107",           5,          26,          31
," 108",           7,          14,          21
," 109",           4,          11,          15
," 110",           .,           1,           1
," 111",           2,           5,           7
," 112",           1,           .,           1
," 113",           1,           2,           3
," 114",           1,           .,           1

"2018","   0",        7510,        7206,       14716
,"   1",        8505,        7967,       16472
,"   2",        8924,        8586,       17510
,"   3",        9398,        8520,       17918
,"   4",        9300,        8660,       17960
,"   5",        9836,        9219,       19055
,"   6",       10118,        9591,       19709
,"   7",       10459,        9853,       20312
,"   8",       10465,        9897,       20362
,"   9",       10980,       10436,       21416
,"  10",       10642,        9974,       20616
,"  11",       10560,       10049,       20609
,"  12",       10587,       10104,       20691
,"  13",       10513,       10012,       20525
,"  14",       10266,       10213,       20479
,"  15",       10401,        9714,       20115
,"  16",       10141,        9676,       19817
,"  17",       10491,        9782,       20273
,"  18",       10124,        9801,       19925
,"  19",       10069,        9451,       19520
,"  20",       10566,       10067,       20633
,"  21",       10385,        9972,       20357
,"  22",       10473,       10046,       20519
,"  23",       10694,        9931,       20625
,"  24",       11038,       10547,       21585
,"  25",       11397,       10592,       21989
,"  26",       11524,       10518,       22042
,"  27",       11459,       10909,       22368
,"  28",       11702,       11169,       22871
,"  29",       12001,       11115,       23116
,"  30",       12254,       11677,       23931
,"  31",       12695,       12103,       24798
,"  32",       13344,       12574,       25918
,"  33",       13808,       13128,       26936
,"  34",       14008,       13673,       27681
,"  35",       14795,       14299,       29094
,"  36",       15680,       14939,       30619
,"  37",       16584,       15763,       32347
,"  38",       17138,       16574,       33712
,"  39",       18097,       17395,       35492
,"  40",       18203,       17569,       35772
,"  41",       18858,       18362,       37220
,"  42",       18511,       17869,       36380
,"  43",       18648,       18192,       36840
,"  44",       18450,       17807,       36257
,"  45",       18542,       18022,       36564
,"  46",       18956,       18081,       37037
,"  47",       18557,       18301,       36858
,"  48",       19255,       18581,       37836
,"  49",       18868,       18664,       37532
,"  50",       19275,       19074,       38349
,"  51",       19026,       18893,       37919
,"  52",       19465,       19152,       38617
,"  53",       19634,       19849,       39483
,"  54",       19641,       18865,       38506
,"  55",       19025,       18924,       37949
,"  56",       19164,       18467,       37631
,"  57",       19160,       18810,       37970
,"  58",       18984,       18264,       37248
,"  59",       18337,       17811,       36148
,"  60",       18017,       17727,       35744
,"  61",       17342,       16670,       34012
,"  62",       16453,       15674,       32127
,"  63",       15529,       14945,       30474
,"  64",       15378,       14841,       30219
,"  65",       15090,       14554,       29644
,"  66",       14051,       13735,       27786
,"  67",       14075,       14129,       28204
,"  68",       13923,       14509,       28432
,"  69",       14582,       14688,       29270
,"  70",       12755,       13334,       26089
,"  71",       12112,       13049,       25161
,"  72",       12597,       14118,       26715
,"  73",       12184,       13209,       25393
,"  74",       11940,       13382,       25322
,"  75",       10376,       11913,       22289
,"  76",        9620,       11356,       20976
,"  77",       10362,       12700,       23062
,"  78",        7330,        9288,       16618
,"  79",        7616,        9817,       17433
,"  80",        8338,       11067,       19405
,"  81",        9678,       13474,       23152
,"  82",        8743,       12396,       21139
,"  83",        8386,       12152,       20538
,"  84",        7930,       11793,       19723
,"  85",        7527,       11592,       19119
,"  86",        6766,       10488,       17254
,"  87",        5963,       10039,       16002
,"  88",        4882,        8817,       13699
,"  89",        4430,        8115,       12545
,"  90",        3478,        6847,       10325
,"  91",        2932,        6042,        8974
,"  92",        2304,        4932,        7236
,"  93",        1828,        4134,        5962
,"  94",        1403,        3417,        4820
,"  95",        1072,        2687,        3759
,"  96",         711,        1915,        2626
,"  97",         452,        1329,        1781
,"  98",         263,         791,        1054
,"  99",         147,         621,         768
," 100",          92,         378,         470
," 101",          61,         280,         341
," 102",          39,         211,         250
," 103",          28,         145,         173
," 104",          26,          84,         110
," 105",          17,          41,          58
," 106",          14,          34,          48
," 107",          15,          39,          54
," 108",           4,          20,          24
," 109",           6,           8,          14
," 110",           3,           9,          12
," 111",           .,           1,           1
," 112",           1,           4,           5
," 113",           1,           .,           1
," 114",           1,           2,           3

"2019","   0",        7313,        6960,       14273
,"   1",        7909,        7551,       15460
,"   2",        8642,        8095,       16737
,"   3",        9074,        8713,       17787
,"   4",        9467,        8595,       18062
,"   5",        9379,        8731,       18110
,"   6",        9905,        9257,       19162
,"   7",       10177,        9631,       19808
,"   8",       10500,        9920,       20420
,"   9",       10518,        9946,       20464
,"  10",       11041,       10481,       21522
,"  11",       10683,       10020,       20703
,"  12",       10603,       10060,       20663
,"  13",       10657,       10142,       20799
,"  14",       10559,       10038,       20597
,"  15",       10327,       10258,       20585
,"  16",       10350,        9636,       19986
,"  17",       10234,        9726,       19960
,"  18",       10650,        9875,       20525
,"  19",       10239,        9979,       20218
,"  20",       10258,        9603,       19861
,"  21",       10705,       10241,       20946
,"  22",       10446,       10116,       20562
,"  23",       10552,       10038,       20590
,"  24",       10719,        9936,       20655
,"  25",       10995,       10482,       21477
,"  26",       11334,       10467,       21801
,"  27",       11442,       10427,       21869
,"  28",       11417,       10858,       22275
,"  29",       11603,       11104,       22707
,"  30",       11874,       11096,       22970
,"  31",       12198,       11652,       23850
,"  32",       12611,       12025,       24636
,"  33",       13272,       12570,       25842
,"  34",       13785,       13133,       26918
,"  35",       13944,       13710,       27654
,"  36",       14765,       14316,       29081
,"  37",       15615,       14999,       30614
,"  38",       16585,       15796,       32381
,"  39",       17118,       16596,       33714
,"  40",       18107,       17381,       35488
,"  41",       18159,       17614,       35773
,"  42",       18861,       18376,       37237
,"  43",       18460,       17916,       36376
,"  44",       18659,       18181,       36840
,"  45",       18469,       17847,       36316
,"  46",       18486,       18063,       36549
,"  47",       18949,       18094,       37043
,"  48",       18538,       18361,       36899
,"  49",       19249,       18569,       37818
,"  50",       18850,       18669,       37519
,"  51",       19178,       19090,       38268
,"  52",       18989,       18904,       37893
,"  53",       19398,       19173,       38571
,"  54",       19581,       19869,       39450
,"  55",       19583,       18883,       38466
,"  56",       18963,       18938,       37901
,"  57",       19046,       18482,       37528
,"  58",       19098,       18811,       37909
,"  59",       18853,       18227,       37080
,"  60",       18243,       17765,       36008
,"  61",       17929,       17698,       35627
,"  62",       17236,       16674,       33910
,"  63",       16345,       15651,       31996
,"  64",       15386,       14923,       30309
,"  65",       15306,       14849,       30155
,"  66",       14986,       14555,       29541
,"  67",       13902,       13701,       27603
,"  68",       13918,       14048,       27966
,"  69",       13734,       14442,       28176
,"  70",       14384,       14638,       29022
,"  71",       12557,       13266,       25823
,"  72",       11894,       12992,       24886
,"  73",       12373,       13990,       26363
,"  74",       11932,       13104,       25036
,"  75",       11707,       13263,       24970
,"  76",       10146,       11775,       21921
,"  77",        9367,       11203,       20570
,"  78",       10019,       12492,       22511
,"  79",        7088,        9109,       16197
,"  80",        7267,        9604,       16871
,"  81",        7966,       10782,       18748
,"  82",        9183,       13053,       22236
,"  83",        8244,       11978,       20222
,"  84",        7807,       11679,       19486
,"  85",        7282,       11203,       18485
,"  86",        6876,       10963,       17839
,"  87",        6139,        9831,       15970
,"  88",        5345,        9271,       14616
,"  89",        4299,        8037,       12336
,"  90",        3844,        7253,       11097
,"  91",        2866,        6033,        8899
,"  92",        2426,        5281,        7707
,"  93",        1856,        4191,        6047
,"  94",        1409,        3434,        4843
,"  95",        1082,        2775,        3857
,"  96",         782,        2113,        2895
,"  97",         514,        1482,        1996
,"  98",         322,         973,        1295
,"  99",         187,         568,         755
," 100",         100,         430,         530
," 101",          59,         262,         321
," 102",          39,         187,         226
," 103",          32,         148,         180
," 104",          15,          89,         104
," 105",          19,          57,          76
," 106",          10,          28,          38
," 107",          11,          23,          34
," 108",          13,          23,          36
," 109",           4,          16,          20
," 110",           5,           6,          11
," 111",           3,           6,           9
," 112",           .,           1,           1
," 113",           1,           2,           3
," 114",           1,           .,           1

